transaction_id,customer_id,merchant_id,amount,currency,payment_method,transaction_hour,transaction_day,failure_reason,failure_category,previous_transaction_count,previous_success_count,previous_failure_count,customer_success_rate,days_since_last_success,retry_count,recovery_attempted,recovery_action,retry_delay_minutes,recovery_success,recovered_amount,recovery_time_minutes,recovery_probability,revenue_at_risk
TXN104812,CUST1519,MERCH116,1290.26,INR,Debit Card,1,Friday,Authentication Failure,Technical,5,2,3,0.4,45,0,True,Escalate,0,0,0.0,0,0.3,387.08
TXN104813,CUST2307,MERCH109,706.42,INR,UPI,13,Saturday,Processing Error,Technical,22,14,8,0.636,15,1,True,Escalate,0,0,0.0,0,0.38,268.44
TXN104814,CUST1516,MERCH130,407.55,INR,Credit Card,3,Saturday,Incorrect Payment Details,Customer Related,33,16,17,0.485,46,2,False,Stop Recovery,0,0,0.0,0,0.11,44.83
TXN104815,CUST1656,MERCH105,250.75,INR,UPI,15,Wednesday,Incorrect Payment Details,Customer Related,44,25,19,0.568,80,0,False,Stop Recovery,0,0,0.0,0,0.2,50.15
TXN104816,CUST1612,MERCH116,1205.99,INR,UPI,13,Thursday,Insufficient Balance,Customer Related,5,2,3,0.4,45,0,False,Stop Recovery,0,0,0.0,0,0.25,301.5
TXN104817,CUST1163,MERCH149,948.8,INR,Net Banking,6,Tuesday,Network Timeout,Temporary,28,21,7,0.75,64,1,True,Retry,0,1,927.61,11,0.58,550.3
TXN104818,CUST2909,MERCH136,779.97,INR,Credit Card,9,Monday,Payment Declined,Customer Related,14,7,7,0.5,44,0,False,Stop Recovery,0,0,0.0,0,0.25,194.99
TXN104819,CUST2682,MERCH117,3858.52,INR,UPI,11,Tuesday,Network Timeout,Temporary,40,20,20,0.5,9,0,True,Retry,0,1,3709.76,11,0.55,2122.19
TXN104820,CUST1063,MERCH125,673.47,INR,UPI,22,Sunday,Bank Server Unavailable,Temporary,43,35,8,0.814,68,2,True,Retry,0,1,653.13,11,0.66,444.49
TXN104821,CUST2114,MERCH148,4160.82,INR,UPI,7,Tuesday,Incorrect Payment Details,Customer Related,50,43,7,0.86,12,0,True,Send Payment Reminder,30,1,4026.29,33,0.55,2288.45
TXN104822,CUST2140,MERCH115,4910.22,INR,UPI,22,Tuesday,Payment Declined,Customer Related,10,6,4,0.6,86,2,False,Stop Recovery,0,0,0.0,0,0.21,1031.15
TXN104823,CUST2889,MERCH107,281.26,INR,Credit Card,10,Thursday,Gateway Timeout,Temporary,41,33,8,0.805,1,0,True,Retry After Delay,15,1,272.77,19,0.85,239.07
TXN104824,CUST1266,MERCH123,1442.17,INR,UPI,19,Wednesday,Incorrect Payment Details,Customer Related,15,12,3,0.8,44,0,True,Send Payment Reminder,30,1,1437.05,45,0.55,793.19
TXN104825,CUST2845,MERCH112,972.86,INR,Wallet,12,Saturday,Processing Error,Technical,10,7,3,0.7,40,0,True,Escalate,0,1,971.39,13,0.45,437.79
TXN104826,CUST2708,MERCH128,130.39,INR,Credit Card,11,Tuesday,Payment Declined,Customer Related,4,2,2,0.5,4,1,False,Stop Recovery,0,0,0.0,0,0.18,23.47
TXN104827,CUST2582,MERCH131,421.7,INR,Net Banking,6,Sunday,Payment Declined,Customer Related,43,31,12,0.721,42,2,False,Stop Recovery,0,0,0.0,0,0.26,109.64
TXN104828,CUST2163,MERCH123,2489.78,INR,Debit Card,20,Thursday,Gateway Timeout,Temporary,49,43,6,0.878,33,2,True,Retry After Delay,10,0,0.0,0,0.71,1767.74
TXN104829,CUST1245,MERCH115,6736.93,INR,Debit Card,11,Wednesday,Processing Error,Technical,18,10,8,0.556,84,1,False,Stop Recovery,0,0,0.0,0,0.18,1212.65
TXN104830,CUST2684,MERCH110,2757.67,INR,Credit Card,9,Monday,Gateway Timeout,Temporary,17,12,5,0.706,2,0,True,Retry After Delay,10,0,0.0,0,0.7,1930.37
TXN104831,CUST2781,MERCH131,1735.25,INR,UPI,6,Wednesday,Processing Error,Technical,31,30,1,0.968,10,0,True,Escalate,0,0,0.0,0,0.6,1041.15
TXN104832,CUST1394,MERCH105,1316.77,INR,Credit Card,18,Wednesday,Processing Error,Technical,33,30,3,0.909,72,0,True,Escalate,0,0,0.0,0,0.55,724.22
TXN104833,CUST2510,MERCH134,5146.8,INR,UPI,6,Tuesday,Incorrect Payment Details,Customer Related,25,20,5,0.8,14,0,True,Send Payment Reminder,60,1,4908.11,64,0.55,2830.74
TXN104834,CUST1475,MERCH132,7469.56,INR,UPI,22,Sunday,Authentication Failure,Technical,12,6,6,0.5,61,0,False,Stop Recovery,0,0,0.0,0,0.25,1867.39
TXN104835,CUST2540,MERCH117,837.59,INR,UPI,17,Thursday,Insufficient Balance,Customer Related,47,39,8,0.83,27,0,True,Send Payment Reminder,60,1,800.34,63,0.55,460.67
TXN104836,CUST1976,MERCH136,270.43,INR,Debit Card,23,Saturday,Processing Error,Technical,21,15,6,0.714,77,0,True,Escalate,0,0,0.0,0,0.4,108.17
TXN104837,CUST2207,MERCH112,250.0,INR,Wallet,22,Sunday,Incorrect Payment Details,Customer Related,17,9,8,0.529,77,0,False,Stop Recovery,0,0,0.0,0,0.2,50.0
TXN104838,CUST2043,MERCH109,3856.46,INR,UPI,11,Friday,Gateway Timeout,Temporary,20,10,10,0.5,54,0,True,Retry,0,0,0.0,0,0.55,2121.05
TXN104839,CUST2960,MERCH136,1289.94,INR,Credit Card,3,Monday,Network Timeout,Temporary,29,22,7,0.759,29,0,True,Retry After Delay,5,1,1228.97,7,0.7,902.96
TXN104840,CUST1557,MERCH125,1550.9,INR,Net Banking,0,Thursday,Payment Declined,Customer Related,3,2,1,0.667,8,0,True,Send Payment Reminder,30,0,0.0,0,0.4,620.36
TXN104841,CUST2017,MERCH145,319.73,INR,UPI,4,Saturday,Authentication Failure,Technical,7,4,3,0.571,88,0,False,Stop Recovery,0,0,0.0,0,0.25,79.93
TXN104842,CUST2547,MERCH116,733.22,INR,UPI,9,Tuesday,Processing Error,Technical,33,21,12,0.636,69,0,True,Escalate,0,1,710.77,13,0.4,293.29
TXN104843,CUST2605,MERCH100,1057.45,INR,UPI,6,Thursday,Authentication Failure,Technical,26,16,10,0.615,66,0,True,Escalate,0,0,0.0,0,0.4,422.98
TXN104844,CUST2552,MERCH124,1581.72,INR,Net Banking,19,Saturday,Bank Server Unavailable,Temporary,20,17,3,0.85,85,0,True,Retry After Delay,10,1,1569.95,12,0.8,1265.38
TXN104845,CUST1882,MERCH133,973.72,INR,UPI,6,Friday,Insufficient Balance,Customer Related,43,33,10,0.767,72,0,True,Send Payment Reminder,30,1,963.97,37,0.35,340.8
TXN104846,CUST1146,MERCH138,584.14,INR,UPI,12,Monday,Payment Declined,Customer Related,37,37,0,1.0,76,2,True,Send Payment Reminder,60,0,0.0,0,0.36,210.29
TXN104847,CUST1665,MERCH109,715.05,INR,Credit Card,13,Sunday,Payment Declined,Customer Related,32,22,10,0.688,74,0,True,Send Payment Reminder,60,1,691.98,61,0.35,250.27
TXN104848,CUST2327,MERCH119,3521.56,INR,Net Banking,4,Wednesday,Gateway Timeout,Temporary,35,26,9,0.743,50,1,True,Retry,0,1,3477.67,3,0.63,2218.58
TXN104849,CUST1619,MERCH106,1629.17,INR,Wallet,20,Saturday,Payment Declined,Customer Related,21,11,10,0.524,71,0,False,Stop Recovery,0,0,0.0,0,0.2,325.83
TXN104850,CUST2771,MERCH115,2185.77,INR,UPI,1,Monday,Payment Declined,Customer Related,41,41,0,1.0,41,0,True,Send Payment Reminder,120,1,2183.47,126,0.55,1202.17
TXN104851,CUST1819,MERCH136,652.56,INR,Wallet,13,Sunday,Payment Declined,Customer Related,8,5,3,0.625,10,0,True,Send Payment Reminder,60,1,626.26,70,0.4,261.02
TXN104852,CUST1863,MERCH128,126.08,INR,UPI,20,Friday,Payment Declined,Customer Related,2,1,1,0.5,25,0,False,Stop Recovery,0,0,0.0,0,0.25,31.52
TXN104853,CUST1581,MERCH111,881.4,INR,UPI,7,Monday,Payment Declined,Customer Related,48,24,24,0.5,26,0,False,Stop Recovery,0,0,0.0,0,0.25,220.35
TXN104854,CUST2022,MERCH116,669.64,INR,Wallet,19,Saturday,Bank Server Unavailable,Temporary,16,12,4,0.75,26,1,True,Retry,0,0,0.0,0,0.63,421.87
TXN104855,CUST1694,MERCH147,1770.84,INR,Credit Card,1,Monday,Processing Error,Technical,27,18,9,0.667,70,2,False,Stop Recovery,0,0,0.0,0,0.26,460.42
TXN104856,CUST2785,MERCH119,18556.57,INR,UPI,7,Tuesday,Bank Server Unavailable,Temporary,36,19,17,0.528,86,0,True,Retry,0,1,18523.06,11,0.5,9278.28
TXN104857,CUST2251,MERCH125,2335.85,INR,Credit Card,19,Wednesday,Incorrect Payment Details,Customer Related,10,7,3,0.7,12,0,True,Send Payment Reminder,30,0,0.0,0,0.4,934.34
TXN104858,CUST2125,MERCH147,11953.37,INR,Debit Card,4,Friday,Bank Server Unavailable,Temporary,28,20,8,0.714,58,0,True,Retry After Delay,30,1,11816.38,33,0.7,8367.36
TXN104859,CUST2610,MERCH118,2111.21,INR,Net Banking,11,Tuesday,Payment Declined,Customer Related,17,8,9,0.471,71,0,False,Stop Recovery,0,0,0.0,0,0.2,422.24
TXN104860,CUST2440,MERCH146,809.24,INR,Net Banking,6,Monday,Processing Error,Technical,25,23,2,0.92,26,2,True,Escalate,0,0,0.0,0,0.46,372.25
TXN104861,CUST2981,MERCH111,1769.29,INR,Credit Card,20,Monday,Network Timeout,Temporary,15,7,8,0.467,13,3,True,Retry,0,1,1690.97,1,0.34,601.56
TXN104862,CUST2239,MERCH120,5566.44,INR,Net Banking,12,Sunday,Processing Error,Technical,18,9,9,0.5,82,0,False,Stop Recovery,0,0,0.0,0,0.25,1391.61
TXN104863,CUST1406,MERCH141,5788.63,INR,Credit Card,14,Thursday,Network Timeout,Temporary,28,15,13,0.536,69,1,True,Retry,0,1,5729.16,13,0.43,2489.11
TXN104864,CUST1398,MERCH133,845.33,INR,Credit Card,9,Tuesday,Network Timeout,Temporary,2,2,0,1.0,31,1,True,Retry After Delay,30,1,807.39,33,0.78,659.36
TXN104865,CUST2946,MERCH106,1640.16,INR,Debit Card,3,Friday,Authentication Failure,Technical,40,20,20,0.5,17,1,False,Stop Recovery,0,0,0.0,0,0.23,377.24
TXN104866,CUST1714,MERCH144,426.92,INR,UPI,15,Friday,Incorrect Payment Details,Customer Related,42,25,17,0.595,15,0,False,Stop Recovery,0,0,0.0,0,0.25,106.73
TXN104867,CUST1703,MERCH134,2590.83,INR,UPI,6,Sunday,Network Timeout,Temporary,31,19,12,0.613,22,0,True,Retry After Delay,5,1,2465.14,18,0.7,1813.58
TXN104868,CUST1760,MERCH114,4640.99,INR,UPI,12,Friday,Processing Error,Technical,31,30,1,0.968,69,0,True,Escalate,0,0,0.0,0,0.55,2552.54
TXN104869,CUST1498,MERCH100,1382.76,INR,Credit Card,3,Saturday,Payment Declined,Customer Related,25,19,6,0.76,16,1,True,Send Payment Reminder,30,0,0.0,0,0.33,456.31
TXN104870,CUST2777,MERCH125,785.32,INR,UPI,11,Saturday,Network Timeout,Temporary,1,1,0,1.0,33,3,True,Retry,0,0,0.0,0,0.64,502.6
TXN104871,CUST2488,MERCH134,1786.66,INR,UPI,19,Saturday,Processing Error,Technical,18,18,0,1.0,41,1,True,Escalate,0,0,0.0,0,0.53,946.93
TXN104872,CUST2714,MERCH124,1870.51,INR,UPI,1,Friday,Insufficient Balance,Customer Related,16,15,1,0.938,4,0,True,Send Payment Reminder,60,1,1848.49,64,0.55,1028.78
TXN104873,CUST2972,MERCH141,1429.26,INR,UPI,4,Monday,Gateway Timeout,Temporary,42,39,3,0.929,75,3,True,Retry,0,1,1421.75,1,0.59,843.26
TXN104874,CUST1973,MERCH114,1545.3,INR,Debit Card,7,Saturday,Authentication Failure,Technical,37,19,18,0.514,63,0,False,Stop Recovery,0,0,0.0,0,0.25,386.32
TXN104875,CUST2754,MERCH121,1165.55,INR,UPI,3,Monday,Incorrect Payment Details,Customer Related,41,26,15,0.634,69,0,True,Send Payment Reminder,120,1,1130.61,124,0.35,407.94
TXN104876,CUST1081,MERCH105,2971.33,INR,UPI,1,Sunday,Payment Declined,Customer Related,42,36,6,0.857,42,1,True,Send Payment Reminder,120,1,2826.34,129,0.48,1426.24
TXN104877,CUST1603,MERCH114,2413.86,INR,Debit Card,5,Tuesday,Processing Error,Technical,37,20,17,0.541,41,0,True,Escalate,0,1,2365.29,10,0.3,724.16
TXN104878,CUST2970,MERCH123,610.04,INR,Net Banking,2,Wednesday,Processing Error,Technical,7,7,0,1.0,7,2,True,Escalate,0,0,0.0,0,0.46,280.62
TXN104879,CUST2710,MERCH120,596.77,INR,UPI,13,Sunday,Bank Server Unavailable,Temporary,6,5,1,0.833,24,0,True,Retry After Delay,10,1,573.89,12,0.85,507.25
TXN104880,CUST2774,MERCH106,1092.8,INR,UPI,9,Friday,Processing Error,Technical,14,8,6,0.571,44,0,True,Escalate,0,0,0.0,0,0.3,327.84
TXN104881,CUST1771,MERCH128,2415.04,INR,Wallet,10,Monday,Insufficient Balance,Customer Related,22,20,2,0.909,68,0,True,Send Payment Reminder,120,0,0.0,0,0.5,1207.52
TXN104882,CUST1902,MERCH131,1507.86,INR,UPI,4,Tuesday,Insufficient Balance,Customer Related,50,26,24,0.52,12,1,False,Stop Recovery,0,0,0.0,0,0.18,271.41
TXN104883,CUST1364,MERCH131,800.69,INR,Wallet,21,Friday,Processing Error,Technical,31,29,2,0.935,55,0,True,Escalate,0,1,782.43,3,0.6,480.41
TXN104884,CUST1162,MERCH104,1651.13,INR,UPI,15,Wednesday,Incorrect Payment Details,Customer Related,45,37,8,0.822,4,0,True,Send Payment Reminder,60,0,0.0,0,0.55,908.12
TXN104885,CUST2071,MERCH103,1027.98,INR,UPI,8,Friday,Gateway Timeout,Temporary,10,9,1,0.9,89,1,True,Retry After Delay,10,1,992.92,15,0.73,750.43
TXN104886,CUST1510,MERCH121,2709.15,INR,UPI,20,Saturday,Payment Declined,Customer Related,46,30,16,0.652,3,0,True,Send Payment Reminder,30,0,0.0,0,0.4,1083.66
TXN104887,CUST2352,MERCH117,1748.38,INR,UPI,15,Thursday,Insufficient Balance,Customer Related,40,36,4,0.9,81,0,True,Send Payment Reminder,30,1,1715.37,45,0.5,874.19
TXN104888,CUST2863,MERCH134,1040.83,INR,Net Banking,8,Friday,Network Timeout,Temporary,46,43,3,0.935,26,1,True,Retry After Delay,15,1,1002.34,21,0.78,811.85
TXN104889,CUST1115,MERCH116,1611.97,INR,Wallet,16,Thursday,Processing Error,Technical,36,31,5,0.861,59,0,True,Escalate,0,0,0.0,0,0.6,967.18
TXN104890,CUST1940,MERCH149,3835.44,INR,Wallet,11,Wednesday,Authentication Failure,Technical,41,40,1,0.976,9,2,True,Escalate,0,0,0.0,0,0.46,1764.3
TXN104891,CUST2872,MERCH149,849.2,INR,Net Banking,14,Thursday,Incorrect Payment Details,Customer Related,38,36,2,0.947,46,0,True,Send Payment Reminder,60,0,0.0,0,0.55,467.06
TXN104892,CUST1336,MERCH123,1848.49,INR,Net Banking,9,Wednesday,Payment Declined,Customer Related,34,32,2,0.941,13,0,True,Send Payment Reminder,60,0,0.0,0,0.55,1016.67
TXN104893,CUST1880,MERCH101,1266.02,INR,Debit Card,3,Tuesday,Bank Server Unavailable,Temporary,3,2,1,0.667,5,0,True,Retry After Delay,15,1,1212.11,20,0.7,886.21
TXN104894,CUST1736,MERCH112,1884.82,INR,Net Banking,16,Thursday,Processing Error,Technical,23,17,6,0.739,53,0,True,Escalate,0,0,0.0,0,0.45,848.17
TXN104895,CUST2887,MERCH114,793.42,INR,UPI,17,Saturday,Gateway Timeout,Temporary,43,37,6,0.86,61,2,True,Retry,0,1,783.6,8,0.66,523.66
TXN104896,CUST1839,MERCH104,1463.04,INR,UPI,17,Friday,Network Timeout,Temporary,17,10,7,0.588,5,1,True,Retry,0,1,1429.31,5,0.48,702.26
TXN104897,CUST1146,MERCH102,3249.51,INR,Credit Card,9,Friday,Processing Error,Technical,29,17,12,0.586,76,0,False,Stop Recovery,0,0,0.0,0,0.25,812.38
TXN104898,CUST2598,MERCH136,632.95,INR,Net Banking,10,Tuesday,Processing Error,Technical,1,1,0,1.0,74,0,True,Escalate,0,1,611.35,14,0.55,348.12
TXN104899,CUST2829,MERCH136,462.42,INR,Debit Card,20,Sunday,Payment Declined,Customer Related,3,1,2,0.333,1,0,False,Stop Recovery,0,0,0.0,0,0.25,115.6
TXN104900,CUST2346,MERCH136,476.68,INR,Net Banking,0,Monday,Network Timeout,Temporary,14,13,1,0.929,35,1,True,Retry After Delay,30,1,467.81,35,0.78,371.81
TXN104901,CUST1442,MERCH102,525.04,INR,Credit Card,9,Saturday,Bank Server Unavailable,Temporary,11,9,2,0.818,28,1,True,Retry After Delay,10,0,0.0,0,0.78,409.53
TXN104902,CUST1836,MERCH134,2156.54,INR,Debit Card,2,Saturday,Insufficient Balance,Customer Related,30,30,0,1.0,51,0,True,Send Payment Reminder,60,0,0.0,0,0.55,1186.1
TXN104903,CUST2036,MERCH122,434.99,INR,Wallet,5,Wednesday,Payment Declined,Customer Related,21,16,5,0.762,66,0,True,Send Payment Reminder,60,0,0.0,0,0.35,152.25
TXN104904,CUST1942,MERCH127,1055.41,INR,UPI,16,Saturday,Incorrect Payment Details,Customer Related,16,9,7,0.562,23,1,False,Stop Recovery,0,0,0.0,0,0.18,189.97
TXN104905,CUST2517,MERCH129,2196.52,INR,Wallet,11,Monday,Authentication Failure,Technical,46,30,16,0.652,69,1,True,Escalate,0,0,0.0,0,0.33,724.85
TXN104906,CUST2724,MERCH117,1869.31,INR,Credit Card,10,Monday,Payment Declined,Customer Related,9,7,2,0.778,33,0,True,Send Payment Reminder,30,1,1802.69,31,0.4,747.72
TXN104907,CUST1286,MERCH135,983.93,INR,Credit Card,16,Tuesday,Payment Declined,Customer Related,2,2,0,1.0,79,0,True,Send Payment Reminder,60,0,0.0,0,0.5,491.96
TXN104908,CUST1719,MERCH132,1560.46,INR,Net Banking,2,Tuesday,Authentication Failure,Technical,26,15,11,0.577,65,2,False,Stop Recovery,0,0,0.0,0,0.11,171.65
TXN104909,CUST2137,MERCH125,1459.31,INR,UPI,8,Sunday,Incorrect Payment Details,Customer Related,42,39,3,0.929,24,1,True,Send Payment Reminder,120,1,1413.0,135,0.48,700.47
TXN104910,CUST1479,MERCH147,1119.47,INR,UPI,17,Sunday,Processing Error,Technical,3,2,1,0.667,9,0,True,Escalate,0,0,0.0,0,0.45,503.76
TXN104911,CUST1021,MERCH139,1131.54,INR,Credit Card,5,Thursday,Processing Error,Technical,15,12,3,0.8,63,0,True,Escalate,0,0,0.0,0,0.55,622.35
TXN104912,CUST2372,MERCH116,8009.17,INR,UPI,2,Saturday,Bank Server Unavailable,Temporary,12,11,1,0.917,35,3,True,Retry,0,1,7759.22,15,0.64,5125.87
TXN104913,CUST2749,MERCH139,2559.2,INR,Credit Card,5,Thursday,Processing Error,Technical,19,9,10,0.474,61,0,False,Stop Recovery,0,0,0.0,0,0.25,639.8
TXN104914,CUST1682,MERCH106,9745.11,INR,UPI,10,Thursday,Bank Server Unavailable,Temporary,41,31,10,0.756,16,1,True,Retry,0,1,9368.2,6,0.63,6139.42
TXN104915,CUST2858,MERCH107,900.03,INR,Wallet,10,Thursday,Processing Error,Technical,14,14,0,1.0,72,0,True,Escalate,0,0,0.0,0,0.55,495.02
TXN104916,CUST2589,MERCH130,1251.41,INR,UPI,6,Thursday,Incorrect Payment Details,Customer Related,15,8,7,0.533,72,2,False,Stop Recovery,0,0,0.0,0,0.06,75.08
TXN104917,CUST1905,MERCH111,461.42,INR,Credit Card,12,Friday,Payment Declined,Customer Related,23,23,0,1.0,23,1,True,Send Payment Reminder,60,1,448.52,71,0.48,221.48
TXN104918,CUST2833,MERCH147,700.89,INR,Wallet,12,Sunday,Gateway Timeout,Temporary,11,9,2,0.818,62,0,True,Retry After Delay,30,1,694.42,37,0.8,560.71
TXN104919,CUST1319,MERCH130,6133.56,INR,Net Banking,6,Tuesday,Network Timeout,Temporary,43,42,1,0.977,44,0,True,Retry After Delay,10,1,6124.66,15,0.85,5213.53
TXN104920,CUST1125,MERCH143,882.16,INR,Debit Card,13,Wednesday,Network Timeout,Temporary,3,3,0,1.0,59,0,True,Retry After Delay,30,1,847.73,33,0.85,749.84
TXN104921,CUST1276,MERCH118,6219.38,INR,Credit Card,1,Sunday,Processing Error,Technical,43,26,17,0.605,81,1,True,Escalate,0,1,6200.36,11,0.33,2052.4
TXN104922,CUST2999,MERCH109,495.37,INR,UPI,2,Wednesday,Insufficient Balance,Customer Related,1,1,0,1.0,63,1,True,Send Payment Reminder,120,0,0.0,0,0.43,213.01
TXN104923,CUST2227,MERCH138,576.64,INR,UPI,3,Wednesday,Payment Declined,Customer Related,4,4,0,1.0,11,0,True,Send Payment Reminder,30,1,555.82,43,0.55,317.15
TXN104924,CUST1193,MERCH111,1019.45,INR,UPI,7,Wednesday,Processing Error,Technical,21,10,11,0.476,87,0,False,Stop Recovery,0,0,0.0,0,0.25,254.86
TXN104925,CUST2704,MERCH119,1272.83,INR,Debit Card,20,Wednesday,Bank Server Unavailable,Temporary,25,19,6,0.76,68,0,True,Retry,0,1,1239.09,7,0.65,827.34
TXN104926,CUST2687,MERCH136,2803.07,INR,UPI,0,Friday,Incorrect Payment Details,Customer Related,20,18,2,0.9,81,0,True,Send Payment Reminder,120,1,2677.02,131,0.5,1401.54
TXN104927,CUST2570,MERCH147,1921.03,INR,Debit Card,8,Sunday,Insufficient Balance,Customer Related,10,8,2,0.8,75,0,True,Send Payment Reminder,120,1,1883.38,128,0.5,960.52
TXN104928,CUST1695,MERCH140,960.01,INR,UPI,16,Tuesday,Bank Server Unavailable,Temporary,18,13,5,0.722,8,0,True,Retry After Delay,10,0,0.0,0,0.7,672.01
TXN104929,CUST2309,MERCH106,1203.93,INR,Credit Card,17,Saturday,Authentication Failure,Technical,33,25,8,0.758,90,0,True,Escalate,0,1,1174.48,14,0.4,481.57
TXN104930,CUST1056,MERCH113,1037.69,INR,Credit Card,6,Thursday,Payment Declined,Customer Related,35,19,16,0.543,49,3,False,Stop Recovery,0,0,0.0,0,0.05,51.88
TXN104931,CUST2757,MERCH110,644.37,INR,Net Banking,2,Thursday,Network Timeout,Temporary,25,21,4,0.84,72,0,True,Retry After Delay,30,1,634.03,39,0.8,515.5
TXN104932,CUST2326,MERCH106,658.28,INR,UPI,21,Sunday,Payment Declined,Customer Related,3,2,1,0.667,8,0,True,Send Payment Reminder,120,1,645.13,135,0.4,263.31
TXN104933,CUST2186,MERCH128,3048.2,INR,UPI,15,Thursday,Authentication Failure,Technical,50,29,21,0.58,71,2,False,Stop Recovery,0,0,0.0,0,0.11,335.3
TXN104934,CUST1018,MERCH109,310.28,INR,UPI,7,Sunday,Network Timeout,Temporary,13,10,3,0.769,34,0,True,Retry After Delay,5,1,309.99,12,0.7,217.2
TXN104935,CUST2393,MERCH128,4884.82,INR,UPI,4,Tuesday,Insufficient Balance,Customer Related,35,29,6,0.829,32,0,True,Send Payment Reminder,120,1,4828.68,123,0.55,2686.65
TXN104936,CUST1263,MERCH108,1018.01,INR,Credit Card,16,Sunday,Authentication Failure,Technical,25,24,1,0.96,77,0,True,Escalate,0,1,1016.25,15,0.55,559.91
TXN104937,CUST1793,MERCH135,721.98,INR,UPI,18,Tuesday,Authentication Failure,Technical,18,9,9,0.5,82,0,False,Stop Recovery,0,0,0.0,0,0.25,180.5
TXN104938,CUST1112,MERCH147,2420.69,INR,UPI,17,Saturday,Incorrect Payment Details,Customer Related,30,23,7,0.767,77,0,True,Send Payment Reminder,60,1,2363.26,65,0.35,847.24
TXN104939,CUST2511,MERCH109,4394.78,INR,Net Banking,21,Friday,Gateway Timeout,Temporary,40,29,11,0.725,65,0,True,Retry,0,1,4236.88,7,0.65,2856.61
TXN104940,CUST2350,MERCH118,3275.11,INR,Credit Card,4,Friday,Insufficient Balance,Customer Related,46,24,22,0.522,63,0,False,Stop Recovery,0,0,0.0,0,0.2,655.02
TXN104941,CUST1541,MERCH130,2001.16,INR,UPI,6,Saturday,Incorrect Payment Details,Customer Related,30,29,1,0.967,53,0,True,Send Payment Reminder,60,1,1954.33,66,0.55,1100.64
TXN104942,CUST1646,MERCH116,3195.47,INR,UPI,17,Thursday,Network Timeout,Temporary,24,24,0,1.0,67,2,True,Retry,0,1,3110.27,6,0.66,2109.01
TXN104943,CUST1578,MERCH108,339.27,INR,UPI,12,Sunday,Payment Declined,Customer Related,26,17,9,0.654,30,0,True,Send Payment Reminder,120,1,329.55,123,0.4,135.71
TXN104944,CUST2088,MERCH144,882.3,INR,Credit Card,21,Saturday,Incorrect Payment Details,Customer Related,1,1,0,1.0,59,0,True,Send Payment Reminder,30,1,855.88,41,0.55,485.26
TXN104945,CUST2315,MERCH132,646.17,INR,Debit Card,10,Tuesday,Authentication Failure,Technical,33,32,1,0.97,25,0,True,Escalate,0,1,640.08,5,0.6,387.7
TXN104946,CUST1024,MERCH133,3567.82,INR,Credit Card,4,Thursday,Network Timeout,Temporary,8,8,0,1.0,33,1,True,Retry After Delay,15,1,3521.64,23,0.78,2782.9
TXN104947,CUST2572,MERCH144,985.57,INR,UPI,21,Sunday,Gateway Timeout,Temporary,12,11,1,0.917,16,1,True,Retry After Delay,10,1,968.02,19,0.78,768.74
TXN104948,CUST1000,MERCH123,2634.17,INR,Credit Card,14,Friday,Payment Declined,Customer Related,8,5,3,0.625,49,0,True,Send Payment Reminder,120,1,2587.42,133,0.4,1053.67
TXN104949,CUST1910,MERCH108,2056.35,INR,UPI,20,Saturday,Incorrect Payment Details,Customer Related,11,6,5,0.545,3,2,False,Stop Recovery,0,0,0.0,0,0.11,226.2
TXN104950,CUST2572,MERCH106,671.93,INR,Credit Card,6,Thursday,Incorrect Payment Details,Customer Related,14,13,1,0.929,29,1,True,Send Payment Reminder,30,0,0.0,0,0.48,322.53
TXN104951,CUST1140,MERCH115,837.51,INR,Net Banking,4,Friday,Bank Server Unavailable,Temporary,18,10,8,0.556,14,0,True,Retry,0,0,0.0,0,0.55,460.63
TXN104952,CUST2767,MERCH118,3770.84,INR,UPI,6,Sunday,Network Timeout,Temporary,44,40,4,0.909,69,0,True,Retry After Delay,5,1,3652.8,7,0.8,3016.67
TXN104953,CUST1647,MERCH138,720.26,INR,UPI,16,Monday,Payment Declined,Customer Related,40,24,16,0.6,61,0,True,Send Payment Reminder,120,1,700.03,122,0.35,252.09
TXN104954,CUST2924,MERCH105,1480.14,INR,Net Banking,8,Sunday,Processing Error,Technical,1,1,0,1.0,81,2,True,Escalate,0,0,0.0,0,0.41,606.86
TXN104955,CUST1187,MERCH149,716.21,INR,UPI,5,Wednesday,Authentication Failure,Technical,21,15,6,0.714,29,2,True,Escalate,0,0,0.0,0,0.31,222.03
TXN104956,CUST2151,MERCH110,1041.94,INR,UPI,8,Monday,Payment Declined,Customer Related,10,9,1,0.9,21,1,True,Send Payment Reminder,120,1,997.79,123,0.48,500.13
TXN104957,CUST1200,MERCH111,1290.87,INR,Debit Card,16,Saturday,Processing Error,Technical,37,25,12,0.676,6,1,True,Escalate,0,0,0.0,0,0.38,490.53
TXN104958,CUST2150,MERCH141,716.02,INR,Debit Card,1,Thursday,Insufficient Balance,Customer Related,29,24,5,0.828,24,0,True,Send Payment Reminder,30,1,700.95,42,0.55,393.81
