transaction_id,recovery_probability,expected_recovery,priority,action,reason,retry_delay_minutes,amount,failure_reason,failure_category,retry_count,recovery_success,recovered_amount,recovery_attempted,recovery_success_simulated,simulated_recovered_amount
TXN105286,0.789,664.32,LOW,Retry After Delay,Temporary failure with high recovery probability,10,841.95,Bank Server Unavailable,Temporary,1,1,836.43,True,1,841.95
TXN105287,0.591,3759.28,MEDIUM,Send Payment Reminder,Customer action may be required,60,6360.5,Payment Declined,Customer Related,0,1,6160.0,True,1,6360.5
TXN105288,0.814,1351.1,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1659.31,Bank Server Unavailable,Temporary,0,1,1603.63,True,1,1659.31
TXN105289,0.678,1797.6,LOW,Retry,Temporary failure with moderate recovery probability,0,2650.46,Gateway Timeout,Temporary,1,0,0.0,True,0,0.0
TXN105290,0.448,551.83,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1231.0,Network Timeout,Temporary,1,0,0.0,True,0,0.0
TXN105291,0.252,272.62,VERY LOW,Escalate,Low recovery probability requires investigation,0,1080.93,Processing Error,Technical,0,0,0.0,True,0,0.0
TXN105292,0.439,2226.58,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,5066.64,Network Timeout,Temporary,0,0,0.0,True,0,0.0
TXN105293,0.806,1663.04,LOW,Retry After Delay,Temporary failure with high recovery probability,10,2062.72,Gateway Timeout,Temporary,0,1,2034.83,True,1,2062.72
TXN105294,0.358,1532.08,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,4277.4,Insufficient Balance,Customer Related,0,1,4258.26,False,0,0.0
TXN105295,0.547,898.6,LOW,Send Payment Reminder,Customer action may be required,60,1642.97,Incorrect Payment Details,Customer Related,1,1,1630.94,True,1,1642.97
TXN105296,0.421,285.74,VERY LOW,Send Payment Reminder,Customer action may be required,60,679.47,Insufficient Balance,Customer Related,1,1,656.34,True,0,0.0
TXN105297,0.015,12.18,VERY LOW,Stop Recovery,Recovery probability is too low,0,839.94,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN105298,0.363,528.21,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1454.43,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN105299,0.127,102.96,VERY LOW,Stop Recovery,Maximum retry limit reached,0,811.43,Payment Declined,Customer Related,2,0,0.0,False,0,0.0
TXN105300,0.723,399.32,VERY LOW,Stop Recovery,Maximum retry limit reached,0,552.27,Network Timeout,Temporary,2,1,534.46,False,0,0.0
TXN105301,0.847,2964.67,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,3502.15,Gateway Timeout,Temporary,0,1,3455.96,True,1,3502.15
TXN105302,0.119,102.99,VERY LOW,Stop Recovery,Recovery probability is too low,0,866.19,Processing Error,Technical,0,0,0.0,False,0,0.0
TXN105303,0.017,25.12,VERY LOW,Stop Recovery,Recovery probability is too low,0,1496.01,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN105304,0.449,762.71,LOW,Send Payment Reminder,Customer action may be required,60,1697.49,Insufficient Balance,Customer Related,1,0,0.0,True,0,0.0
TXN105305,0.843,705.08,LOW,Retry After Delay,Temporary failure with high recovery probability,10,836.71,Network Timeout,Temporary,0,1,808.15,True,1,836.71
TXN105306,0.443,1894.15,LOW,Stop Recovery,Maximum retry limit reached,0,4275.43,Authentication Failure,Technical,2,0,0.0,False,0,0.0
TXN105307,0.797,436.67,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,548.01,Network Timeout,Temporary,0,1,543.95,True,1,548.01
TXN105308,0.819,1351.97,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1651.27,Network Timeout,Temporary,0,1,1610.75,True,1,1651.27
TXN105309,0.569,927.69,LOW,Send Payment Reminder,Customer action may be required,60,1630.91,Insufficient Balance,Customer Related,0,1,1573.23,True,1,1630.91
TXN105310,0.597,765.41,LOW,Send Payment Reminder,Customer action may be required,60,1282.54,Insufficient Balance,Customer Related,0,1,1236.78,True,0,0.0
TXN105311,0.401,190.41,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,474.6,Processing Error,Technical,0,0,0.0,True,0,0.0
TXN105312,0.76,2044.21,LOW,Retry After Delay,Temporary failure with high recovery probability,10,2688.27,Network Timeout,Temporary,0,1,2659.23,True,1,2688.27
TXN105313,0.399,967.69,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,2427.96,Insufficient Balance,Customer Related,1,1,2321.7,False,0,0.0
TXN105314,0.842,657.04,LOW,Retry After Delay,Temporary failure with high recovery probability,10,780.2,Bank Server Unavailable,Temporary,0,1,777.54,True,1,780.2
TXN105315,0.375,885.08,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,2358.99,Incorrect Payment Details,Customer Related,1,1,2289.81,False,0,0.0
TXN105316,0.52,940.65,LOW,Send Payment Reminder,Customer action may be required,60,1807.91,Insufficient Balance,Customer Related,0,1,1793.8,True,1,1807.91
TXN105317,0.026,12.41,VERY LOW,Stop Recovery,Recovery probability is too low,0,480.83,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN105318,0.807,546.21,LOW,Retry After Delay,Temporary failure with high recovery probability,10,676.45,Gateway Timeout,Temporary,0,1,669.43,True,1,676.45
TXN105319,0.02,67.47,VERY LOW,Stop Recovery,Recovery probability is too low,0,3329.66,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN105320,0.278,477.58,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1715.63,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN105321,0.019,16.23,VERY LOW,Stop Recovery,Recovery probability is too low,0,852.83,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN105322,0.439,296.05,VERY LOW,Send Payment Reminder,Customer action may be required,60,673.99,Insufficient Balance,Customer Related,1,0,0.0,True,1,673.99
TXN105323,0.432,383.55,VERY LOW,Send Payment Reminder,Customer action may be required,60,886.86,Insufficient Balance,Customer Related,0,0,0.0,True,1,886.86
TXN105324,0.288,270.32,VERY LOW,Stop Recovery,Maximum retry limit reached,0,938.63,Authentication Failure,Technical,2,0,0.0,False,0,0.0
TXN105325,0.292,198.61,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,680.77,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN105326,0.527,175.06,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,332.48,Processing Error,Technical,1,0,0.0,True,1,332.48
TXN105327,0.882,2940.51,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,3334.28,Bank Server Unavailable,Temporary,0,1,3297.48,True,1,3334.28
TXN105328,0.644,1875.72,LOW,Retry,Temporary failure with moderate recovery probability,0,2911.74,Network Timeout,Temporary,0,1,2864.34,True,1,2911.74
TXN105329,0.277,134.01,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,483.67,Insufficient Balance,Customer Related,0,1,471.56,False,0,0.0
TXN105330,0.567,847.25,LOW,Retry,Temporary failure with moderate recovery probability,0,1493.76,Bank Server Unavailable,Temporary,1,0,0.0,True,0,0.0
TXN105331,0.158,102.69,VERY LOW,Stop Recovery,Recovery probability is too low,0,650.8,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN105332,0.639,694.01,LOW,Retry,Temporary failure with moderate recovery probability,0,1086.53,Bank Server Unavailable,Temporary,0,1,1053.39,True,1,1086.53
TXN105333,0.442,449.12,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1016.57,Processing Error,Technical,0,0,0.0,True,0,0.0
TXN105334,0.103,97.84,VERY LOW,Stop Recovery,Maximum retry limit reached,0,951.21,Payment Declined,Customer Related,3,0,0.0,False,0,0.0
TXN105335,0.549,3652.56,MEDIUM,Send Payment Reminder,Customer action may be required,60,6649.9,Insufficient Balance,Customer Related,0,0,0.0,True,0,0.0
TXN105336,0.679,639.74,LOW,Retry,Technical failure with high recovery potential,0,941.75,Authentication Failure,Technical,0,1,922.01,True,0,0.0
TXN105337,0.773,542.63,LOW,Retry After Delay,Temporary failure with high recovery probability,10,701.62,Network Timeout,Temporary,0,1,685.03,True,0,0.0
TXN105338,0.191,139.13,VERY LOW,Stop Recovery,Recovery probability is too low,0,727.73,Authentication Failure,Technical,0,1,704.12,False,0,0.0
TXN105339,0.411,1267.78,LOW,Send Payment Reminder,Customer action may be required,60,3087.21,Insufficient Balance,Customer Related,0,0,0.0,True,0,0.0
TXN105340,0.637,227.49,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,357.21,Network Timeout,Temporary,1,0,0.0,True,1,357.21
TXN105341,0.053,38.39,VERY LOW,Stop Recovery,Recovery probability is too low,0,727.71,Authentication Failure,Technical,1,0,0.0,False,0,0.0
TXN105342,0.44,1873.79,LOW,Send Payment Reminder,Customer action may be required,60,4261.85,Insufficient Balance,Customer Related,0,0,0.0,True,1,4261.85
TXN105343,0.109,177.56,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1628.13,Payment Declined,Customer Related,3,0,0.0,False,0,0.0
TXN105344,0.11,171.79,VERY LOW,Stop Recovery,Recovery probability is too low,0,1561.71,Processing Error,Technical,1,0,0.0,False,0,0.0
TXN105345,0.122,898.23,LOW,Stop Recovery,Recovery probability is too low,0,7374.01,Processing Error,Technical,1,0,0.0,False,0,0.0
TXN105346,0.321,523.17,LOW,Escalate,Low recovery probability requires investigation,0,1631.21,Processing Error,Technical,1,0,0.0,True,0,0.0
TXN105347,0.254,193.18,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,760.1,Insufficient Balance,Customer Related,1,1,740.84,False,0,0.0
TXN105348,0.568,607.09,LOW,Send Payment Reminder,Customer action may be required,60,1068.85,Incorrect Payment Details,Customer Related,0,0,0.0,True,0,0.0
TXN105349,0.755,407.74,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,540.05,Bank Server Unavailable,Temporary,1,1,522.91,True,1,540.05
TXN105350,0.211,770.44,LOW,Stop Recovery,Maximum retry limit reached,0,3658.28,Authentication Failure,Technical,2,0,0.0,False,0,0.0
TXN105351,0.732,1552.64,LOW,Retry After Delay,Temporary failure with high recovery probability,10,2121.01,Gateway Timeout,Temporary,0,1,2084.73,True,1,2121.01
TXN105352,0.28,920.8,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,3292.92,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN105353,0.391,1382.33,LOW,Escalate,Low recovery probability requires investigation,0,3534.71,Processing Error,Technical,0,0,0.0,True,1,3534.71
TXN105354,0.151,145.41,VERY LOW,Stop Recovery,Recovery probability is too low,0,961.63,Authentication Failure,Technical,0,1,953.7,False,0,0.0
TXN105355,0.069,43.49,VERY LOW,Stop Recovery,Maximum retry limit reached,0,629.04,Processing Error,Technical,2,0,0.0,False,0,0.0
TXN105356,0.513,659.73,LOW,Send Payment Reminder,Customer action may be required,60,1285.15,Insufficient Balance,Customer Related,0,0,0.0,True,1,1285.15
TXN105357,0.456,304.18,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,666.33,Network Timeout,Temporary,0,0,0.0,True,0,0.0
TXN105358,0.044,67.54,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1528.38,Processing Error,Technical,2,0,0.0,False,0,0.0
TXN105359,0.439,1453.98,LOW,Send Payment Reminder,Customer action may be required,60,3313.23,Insufficient Balance,Customer Related,0,1,3277.93,True,0,0.0
TXN105360,0.545,637.75,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1170.85,Processing Error,Technical,1,1,1132.25,True,1,1170.85
TXN105361,0.018,27.04,VERY LOW,Stop Recovery,Recovery probability is too low,0,1510.2,Incorrect Payment Details,Customer Related,1,0,0.0,False,0,0.0
TXN105362,0.539,670.31,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1242.55,Processing Error,Technical,0,1,1212.07,True,1,1242.55
TXN105363,0.414,1053.08,LOW,Send Payment Reminder,Customer action may be required,60,2545.75,Payment Declined,Customer Related,0,0,0.0,True,0,0.0
TXN105364,0.376,294.91,VERY LOW,Stop Recovery,Maximum retry limit reached,0,785.07,Authentication Failure,Technical,3,1,746.23,False,0,0.0
TXN105365,0.773,178.6,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,231.1,Network Timeout,Temporary,0,1,229.6,True,0,0.0
TXN105366,0.643,1254.66,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1952.17,Processing Error,Technical,0,1,1878.51,True,1,1952.17
TXN105367,0.425,1255.53,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,2952.09,Bank Server Unavailable,Temporary,0,0,0.0,True,0,0.0
TXN105368,0.661,1265.07,LOW,Stop Recovery,Maximum retry limit reached,0,1914.28,Network Timeout,Temporary,2,0,0.0,False,0,0.0
TXN105369,0.315,253.03,VERY LOW,Stop Recovery,Maximum retry limit reached,0,802.57,Insufficient Balance,Customer Related,3,1,780.14,False,0,0.0
TXN105370,0.022,12.04,VERY LOW,Stop Recovery,Recovery probability is too low,0,540.23,Incorrect Payment Details,Customer Related,0,0,0.0,False,0,0.0
TXN105371,0.258,513.78,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1989.42,Incorrect Payment Details,Customer Related,1,0,0.0,False,0,0.0
TXN105372,0.325,487.3,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1499.94,Gateway Timeout,Temporary,2,1,1436.38,False,0,0.0
TXN105373,0.113,137.39,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1211.2,Incorrect Payment Details,Customer Related,2,0,0.0,False,0,0.0
TXN105374,0.411,2367.45,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,5755.84,Authentication Failure,Technical,0,0,0.0,True,0,0.0
TXN105375,0.509,319.38,VERY LOW,Send Payment Reminder,Customer action may be required,60,628.01,Payment Declined,Customer Related,0,0,0.0,True,0,0.0
TXN105376,0.372,2063.37,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,5541.55,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN105377,0.28,384.67,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1373.93,Payment Declined,Customer Related,1,0,0.0,False,0,0.0
TXN105378,0.034,10.42,VERY LOW,Stop Recovery,Maximum retry limit reached,0,308.45,Processing Error,Technical,3,0,0.0,False,0,0.0
TXN105379,0.593,688.07,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1160.54,Processing Error,Technical,1,0,0.0,True,1,1160.54
TXN105380,0.547,1580.02,LOW,Retry,Temporary failure with moderate recovery probability,0,2885.91,Network Timeout,Temporary,0,0,0.0,True,0,0.0
TXN105381,0.848,847.7,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1000.2,Network Timeout,Temporary,0,1,984.1,True,1,1000.2
TXN105382,0.723,297.53,VERY LOW,Stop Recovery,Maximum retry limit reached,0,411.65,Network Timeout,Temporary,2,1,402.29,False,0,0.0
TXN105383,0.59,692.31,LOW,Send Payment Reminder,Customer action may be required,60,1174.25,Insufficient Balance,Customer Related,0,1,1136.96,True,1,1174.25
TXN105384,0.025,17.05,VERY LOW,Stop Recovery,Recovery probability is too low,0,674.7,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN105385,0.296,587.32,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1985.15,Payment Declined,Customer Related,1,1,1939.01,False,0,0.0
TXN105386,0.009,21.95,VERY LOW,Stop Recovery,Maximum retry limit reached,0,2486.72,Payment Declined,Customer Related,2,0,0.0,False,0,0.0
TXN105387,0.025,14.58,VERY LOW,Stop Recovery,Recovery probability is too low,0,575.35,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN105388,0.74,563.38,LOW,Retry After Delay,Temporary failure with high recovery probability,10,761.55,Bank Server Unavailable,Temporary,0,1,729.9,True,1,761.55
TXN105389,0.096,234.71,VERY LOW,Stop Recovery,Maximum retry limit reached,0,2453.61,Insufficient Balance,Customer Related,2,0,0.0,False,0,0.0
TXN105390,0.688,463.86,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,673.79,Network Timeout,Temporary,1,1,666.23,True,0,0.0
TXN105391,0.388,218.49,VERY LOW,Escalate,Low recovery probability requires investigation,0,563.56,Authentication Failure,Technical,0,1,542.88,True,1,563.56
TXN105392,0.445,232.26,VERY LOW,Send Payment Reminder,Customer action may be required,60,521.68,Insufficient Balance,Customer Related,0,1,511.64,True,0,0.0
TXN105393,0.299,530.92,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1775.13,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN105394,0.162,278.01,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1715.27,Gateway Timeout,Temporary,3,0,0.0,False,0,0.0
TXN105395,0.339,262.33,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,774.92,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN105396,0.109,146.72,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1344.89,Payment Declined,Customer Related,2,0,0.0,False,0,0.0
TXN105397,0.775,3523.45,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,4544.65,Bank Server Unavailable,Temporary,0,1,4521.79,True,1,4544.65
TXN105398,0.383,235.36,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,614.46,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN105399,0.679,190.82,VERY LOW,Stop Recovery,Maximum retry limit reached,0,281.07,Network Timeout,Temporary,2,1,267.56,False,0,0.0
TXN105400,0.059,113.81,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1927.66,Insufficient Balance,Customer Related,2,0,0.0,False,0,0.0
TXN105401,0.53,649.67,LOW,Send Payment Reminder,Customer action may be required,60,1226.2,Incorrect Payment Details,Customer Related,0,1,1188.65,True,1,1226.2
TXN105402,0.591,448.86,VERY LOW,Send Payment Reminder,Customer action may be required,60,758.98,Payment Declined,Customer Related,0,0,0.0,True,1,758.98
TXN105403,0.023,51.87,VERY LOW,Stop Recovery,Recovery probability is too low,0,2256.71,Incorrect Payment Details,Customer Related,0,0,0.0,False,0,0.0
TXN105404,0.828,2169.64,LOW,Retry After Delay,Temporary failure with high recovery probability,10,2621.18,Gateway Timeout,Temporary,0,1,2507.8,True,1,2621.18
TXN105405,0.534,122.35,VERY LOW,Stop Recovery,Maximum retry limit reached,0,228.92,Network Timeout,Temporary,2,0,0.0,False,0,0.0
