decision_timestamp,transaction_id,amount,payment_method,failure_reason,failure_category,retry_count,recovery_probability,expected_recovery,priority,action,reason,retry_delay_minutes,guardrail_triggered,recovery_attempted,outcome,recovered_amount
2026-08-25T23:41:59,TXN104900,476.68,Net Banking,Network Timeout,Temporary,1,0.738,351.76,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104901,525.04,Credit Card,Bank Server Unavailable,Temporary,1,0.745,391.26,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,525.04
2026-08-25T23:41:59,TXN104902,2156.54,Debit Card,Insufficient Balance,Customer Related,0,0.561,1210.57,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104903,434.99,Wallet,Payment Declined,Customer Related,0,0.39,169.75,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104904,1055.41,UPI,Incorrect Payment Details,Customer Related,1,0.02,20.86,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104905,2196.52,Wallet,Authentication Failure,Technical,1,0.286,627.53,LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104906,1869.31,Credit Card,Payment Declined,Customer Related,0,0.383,716.51,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104907,983.93,Credit Card,Payment Declined,Customer Related,0,0.55,541.23,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104908,1560.46,Net Banking,Authentication Failure,Technical,2,0.048,74.42,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104909,1459.31,UPI,Incorrect Payment Details,Customer Related,1,0.486,708.6,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1459.31
2026-08-25T23:41:59,TXN104910,1119.47,UPI,Processing Error,Technical,0,0.526,588.65,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104911,1131.54,Credit Card,Processing Error,Technical,0,0.519,586.95,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1131.54
2026-08-25T23:41:59,TXN104912,8009.17,UPI,Bank Server Unavailable,Temporary,3,0.633,5071.06,MEDIUM,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104913,2559.2,Credit Card,Processing Error,Technical,0,0.118,301.07,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104914,9745.11,UPI,Bank Server Unavailable,Temporary,1,0.814,7929.93,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,9745.11
2026-08-25T23:41:59,TXN104915,900.03,Wallet,Processing Error,Technical,0,0.561,505.15,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104916,1251.41,UPI,Incorrect Payment Details,Customer Related,2,0.008,10.43,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104917,461.42,Credit Card,Payment Declined,Customer Related,1,0.478,220.61,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,461.42
2026-08-25T23:41:59,TXN104918,700.89,Wallet,Gateway Timeout,Temporary,0,0.814,570.21,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,700.89
2026-08-25T23:41:59,TXN104919,6133.56,Net Banking,Network Timeout,Temporary,0,0.851,5221.9,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,6133.56
2026-08-25T23:41:59,TXN104920,882.16,Debit Card,Network Timeout,Temporary,0,0.862,760.6,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104921,6219.38,Credit Card,Processing Error,Technical,1,0.306,1901.53,LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104922,495.37,UPI,Insufficient Balance,Customer Related,1,0.354,175.58,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104923,576.64,UPI,Payment Declined,Customer Related,0,0.629,362.55,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,576.64
2026-08-25T23:41:59,TXN104924,1019.45,UPI,Processing Error,Technical,0,0.106,108.15,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104925,1272.83,Debit Card,Bank Server Unavailable,Temporary,0,0.682,868.18,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104926,2803.07,UPI,Incorrect Payment Details,Customer Related,0,0.511,1431.8,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104927,1921.03,Debit Card,Insufficient Balance,Customer Related,0,0.438,842.23,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1921.03
2026-08-25T23:41:59,TXN104928,960.01,UPI,Bank Server Unavailable,Temporary,0,0.736,706.38,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,960.01
2026-08-25T23:41:59,TXN104929,1203.93,Credit Card,Authentication Failure,Technical,0,0.233,280.07,VERY LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104930,1037.69,Credit Card,Payment Declined,Customer Related,3,0.011,11.43,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104931,644.37,Net Banking,Network Timeout,Temporary,0,0.775,499.5,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,644.37
2026-08-25T23:41:59,TXN104932,658.28,UPI,Payment Declined,Customer Related,0,0.446,293.85,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,658.28
2026-08-25T23:41:59,TXN104933,3048.2,UPI,Authentication Failure,Technical,2,0.053,162.1,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104934,310.28,UPI,Network Timeout,Temporary,0,0.701,217.64,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104935,4884.82,UPI,Insufficient Balance,Customer Related,0,0.608,2971.45,MEDIUM,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104936,1018.01,Credit Card,Authentication Failure,Technical,0,0.514,522.95,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1018.01
2026-08-25T23:41:59,TXN104937,721.98,UPI,Authentication Failure,Technical,0,0.101,72.83,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104938,2420.69,UPI,Incorrect Payment Details,Customer Related,0,0.318,770.31,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104939,4394.78,Net Banking,Gateway Timeout,Temporary,0,0.702,3083.11,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,4394.78
2026-08-25T23:41:59,TXN104940,3275.11,Credit Card,Insufficient Balance,Customer Related,0,0.022,73.37,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104941,2001.16,UPI,Incorrect Payment Details,Customer Related,0,0.56,1120.31,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,2001.16
2026-08-25T23:41:59,TXN104942,3195.47,UPI,Network Timeout,Temporary,2,0.686,2193.45,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104943,339.27,UPI,Payment Declined,Customer Related,0,0.473,160.32,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,339.27
2026-08-25T23:41:59,TXN104944,882.3,Credit Card,Incorrect Payment Details,Customer Related,0,0.615,542.82,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104945,646.17,Debit Card,Authentication Failure,Technical,0,0.619,399.94,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,646.17
2026-08-25T23:41:59,TXN104946,3567.82,Credit Card,Network Timeout,Temporary,1,0.796,2838.28,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,3567.82
2026-08-25T23:41:59,TXN104947,985.57,UPI,Gateway Timeout,Temporary,1,0.791,779.27,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,985.57
2026-08-25T23:41:59,TXN104948,2634.17,Credit Card,Payment Declined,Customer Related,0,0.387,1019.16,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104949,2056.35,UPI,Incorrect Payment Details,Customer Related,2,0.009,19.25,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104950,671.93,Credit Card,Incorrect Payment Details,Customer Related,1,0.529,355.37,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,671.93
2026-08-25T23:41:59,TXN104951,837.51,Net Banking,Bank Server Unavailable,Temporary,0,0.616,515.73,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104952,3770.84,UPI,Network Timeout,Temporary,0,0.825,3112.47,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,3770.84
2026-08-25T23:41:59,TXN104953,720.26,UPI,Payment Declined,Customer Related,0,0.269,193.59,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104954,1480.14,Net Banking,Processing Error,Technical,2,0.368,545.06,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104955,716.21,UPI,Authentication Failure,Technical,2,0.208,148.71,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104956,1041.94,UPI,Payment Declined,Customer Related,1,0.51,531.76,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1041.94
2026-08-25T23:41:59,TXN104957,1290.87,Debit Card,Processing Error,Technical,1,0.439,567.32,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1290.87
2026-08-25T23:41:59,TXN104958,716.02,Debit Card,Insufficient Balance,Customer Related,0,0.659,471.61,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,716.02
2026-08-25T23:41:59,TXN104959,621.19,Net Banking,Insufficient Balance,Customer Related,3,0.073,45.54,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104960,1684.15,UPI,Network Timeout,Temporary,1,0.788,1327.6,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,1684.15
2026-08-25T23:41:59,TXN104961,681.44,UPI,Processing Error,Technical,0,0.171,116.5,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104962,700.28,UPI,Payment Declined,Customer Related,2,0.009,6.31,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104963,631.92,Credit Card,Insufficient Balance,Customer Related,0,0.425,268.36,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104964,1258.5,UPI,Network Timeout,Temporary,0,0.532,668.95,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104965,2849.68,Debit Card,Insufficient Balance,Customer Related,1,0.281,800.04,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104966,4470.35,UPI,Network Timeout,Temporary,1,0.419,1874.66,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovered,4470.35
2026-08-25T23:41:59,TXN104967,749.39,UPI,Gateway Timeout,Temporary,1,0.415,310.92,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104968,7481.95,UPI,Processing Error,Technical,1,0.285,2128.79,LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104969,599.58,Wallet,Network Timeout,Temporary,0,0.581,348.13,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104970,3187.01,Net Banking,Payment Declined,Customer Related,0,0.575,1833.76,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,3187.01
2026-08-25T23:41:59,TXN104971,751.93,Wallet,Bank Server Unavailable,Temporary,1,0.728,547.32,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,751.93
2026-08-25T23:41:59,TXN104972,667.31,UPI,Authentication Failure,Technical,0,0.652,434.98,VERY LOW,Retry,Technical failure with high recovery potential,0,None,True,Recovered,667.31
2026-08-25T23:41:59,TXN104973,738.19,UPI,Payment Declined,Customer Related,0,0.599,441.97,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104974,1284.39,UPI,Bank Server Unavailable,Temporary,1,0.527,677.14,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104975,2130.21,Debit Card,Processing Error,Technical,2,0.07,148.67,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104976,2289.06,UPI,Authentication Failure,Technical,0,0.319,729.76,LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovered,2289.06
2026-08-25T23:41:59,TXN104977,629.43,UPI,Processing Error,Technical,0,0.38,239.05,VERY LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104978,606.84,UPI,Network Timeout,Temporary,3,0.546,331.04,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104979,643.35,Credit Card,Insufficient Balance,Customer Related,0,0.028,18.12,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104980,1225.27,UPI,Processing Error,Technical,1,0.253,310.07,VERY LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104981,1132.15,UPI,Authentication Failure,Technical,0,0.14,157.97,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104982,626.32,UPI,Authentication Failure,Technical,2,0.413,258.7,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104983,1661.84,UPI,Payment Declined,Customer Related,0,0.35,580.82,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104984,8184.97,Credit Card,Incorrect Payment Details,Customer Related,3,0.072,592.21,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104985,894.47,Debit Card,Authentication Failure,Technical,0,0.421,376.83,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104986,946.9,UPI,Network Timeout,Temporary,1,0.749,709.39,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104987,2095.88,Debit Card,Payment Declined,Customer Related,1,0.265,554.75,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN104988,856.58,UPI,Authentication Failure,Technical,1,0.381,326.11,VERY LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN104989,2287.4,UPI,Network Timeout,Temporary,0,0.827,1891.29,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,2287.4
2026-08-25T23:41:59,TXN104990,753.83,Credit Card,Gateway Timeout,Temporary,0,0.841,634.21,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,753.83
